country,sector,import_intensity_weighted,country_import_weight,tariff_rate
mauritania,Motor Vehicles,0.30932015071744573,9.471876183896478e-07,3.4
mauritania,Services,0.06567749517561264,4.997290417313272e-07,3.4
mauritius,Apparel,0.4225696647802063,0.0003923288785707534,3.4
mauritius,Computers and Electronics,0.724636530637896,3.824503848968146e-06,3.4
mauritius,Food,0.08895378181690045,0.00025437875799372566,3.4
mauritius,Goods,0.26041122630630426,9.499463070866886e-05,3.4
mauritius,Motor Vehicles,0.30932015071744573,6.28551537662288e-07,3.4
mauritius,Services,0.06567749517561264,3.4572734751621924e-06,3.4
mayotte,Apparel,0.4225696647802063,5.8319909990464884e-08,3.4
mayotte,Computers and Electronics,0.724636530637896,1.2710658382769836e-07,3.4
mayotte,Food,0.08895378181690045,2.5165593604894158e-06,3.4
mayotte,Goods,0.2385196819246153,8.14104283833197e-07,3.4
mayotte,Motor Vehicles,0.30932015071744573,3.1707643070294417e-07,3.4
mayotte,Services,0.06567749517561264,9.031415921792423e-07,3.4
mexico,Apparel,0.4225696647802063,0.050250679050197825,0.3
mexico,Computers and Electronics,0.724636530637896,0.1576453828517565,0.3
mexico,Food,0.08895378181690045,0.23783617567724072,0.3
mexico,Goods,0.26041122630630426,0.08818448226762708,0.3
mexico,Motor Vehicles,0.30932015071744573,0.34328566801420424,0.3
mexico,Services,0.06567749517561264,0.11056085094444709,0.3
micronesia,Apparel,0.4225696647802063,2.1415044499559934e-07,3.4
micronesia,Computers and Electronics,0.724636530637896,9.771592063409244e-08,3.4
micronesia,Food,0.08895378181690045,3.1069695516263886e-08,3.4
micronesia,Goods,0.26041122630630426,5.194196523624666e-07,3.4
micronesia,Motor Vehicles,0.30932015071744573,6.454708056018832e-07,3.4
micronesia,Services,0.06567749517561264,0.0,3.4
moldova,Apparel,0.4225696647802063,0.00017658607521643487,3.4
moldova,Computers and Electronics,0.724636530637896,1.0846077388290406e-06,3.4
moldova,Food,0.08895378181690045,0.00024893886914461027,3.4
moldova,Goods,0.26041122630630426,2.0137098898488127e-05,3.4
moldova,Motor Vehicles,0.30932015071744573,1.836360867739385e-05,3.4
moldova,Services,0.06567749517561264,3.3208251125106915e-06,3.4
monaco,Apparel,0.4225696647802063,1.8162816865907988e-06,3.4
monaco,Computers and Electronics,0.724636530637896,4.1016116693913586e-06,3.4
monaco,Food,0.08895378181690045,4.868425691252444e-06,3.4
monaco,Goods,0.26041122630630426,2.7423133567813028e-05,3.4
monaco,Motor Vehicles,0.30932015071744573,2.1084120469847896e-06,3.4
monaco,Services,0.06567749517561264,6.112956441346131e-06,3.4
mongolia,Apparel,0.4225696647802063,3.636850746156407e-05,3.4
mongolia,Computers and Electronics,0.724636530637896,3.2572526455468907e-07,3.4
mongolia,Food,0.08895378181690045,2.305935089606963e-05,3.4
mongolia,Goods,0.26041122630630426,1.158570200373462e-06,3.4
mongolia,Motor Vehicles,0.30932015071744573,8.889711656637779e-07,3.4
mongolia,Services,0.06567749517561264,1.9118474546962823e-06,3.4
montenegro,Apparel,0.4225696647802063,8.814770068966976e-08,3.4
montenegro,Computers and Electronics,0.724636530637896,6.481641657117156e-06,3.4
montenegro,Food,0.08895378181690045,6.007124658403018e-05,3.4
montenegro,Goods,0.25973718341785934,8.965311921147807e-07,3.4
montenegro,Motor Vehicles,0.30932015071744573,7.92459435187874e-07,3.4
montenegro,Services,0.06567749517561264,1.783599952715652e-06,3.4
montserrat,Apparel,0.4225696647802063,5.8650521725104705e-09,3.4
montserrat,Computers and Electronics,0.724636530637896,3.944278835966737e-07,3.4
montserrat,Food,0.08895378181690045,9.951222609230214e-07,3.4
montserrat,Goods,0.25973718341785934,2.1984957770421951e-07,3.4
montserrat,Motor Vehicles,0.30932015071744573,7.477264084795329e-07,3.4
montserrat,Services,0.06567749517561264,0.0,3.4
morocco,Apparel,0.4225696647802063,0.0019470549995339484,3.4
morocco,Computers and Electronics,0.724636530637896,0.0005877195600102697,3.4
morocco,Food,0.08895378181690045,0.0013874328794763705,3.4
morocco,Goods,0.26041122630630426,0.00029000945883315423,3.4
morocco,Motor Vehicles,0.30932015071744573,0.0005829606300698855,3.4
morocco,Services,0.06567749517561264,0.0003394350190584975,3.4
mozambique,Apparel,0.4225696647802063,1.714552455842125e-08,3.4
mozambique,Computers and Electronics,0.724636530637896,4.46279855740991e-07,3.4
mozambique,Food,0.08895378181690045,6.70175642899626e-05,3.4
mozambique,Goods,0.25973718341785934,0.00010869672412607573,3.4
mozambique,Motor Vehicles,0.30932015071744573,1.8026535604778403e-06,3.4
mozambique,Services,0.06567749517561264,1.3475584459815085e-06,3.4
namibia,Apparel,0.4225696647802063,4.979634273736866e-06,3.4
namibia,Computers and Electronics,0.724636530637896,2.6438119674191834e-06,3.4
namibia,Food,0.08895378181690045,6.898794290652956e-07,3.4
namibia,Goods,0.25973718341785934,0.0001043451307683047,3.4
namibia,Motor Vehicles,0.30932015071744573,8.083368401407291e-07,3.4
namibia,Services,0.06567749517561264,6.30244866876241e-07,3.4
nato (north atlantic treaty organization) allies,Apparel,0.4225696647802063,0.11938089205165008,3.4
nato (north atlantic treaty organization) allies,Computers and Electronics,0.724636530637896,0.09224530728276611,3.4
nato (north atlantic treaty organization) allies,Food,0.08895378181690045,0.36981882046666187,3.4
nato (north atlantic treaty organization) allies,Goods,0.26041122630630426,0.36138585147695795,3.4
nato (north atlantic treaty organization) allies,Motor Vehicles,0.30932015071744573,0.3582787967190148,3.4
nato (north atlantic treaty organization) allies,Services,0.06567749517561264,0.3218768592817917,3.4
nauru,Apparel,0.4225696647802063,6.58009923218948e-07,3.4
nauru,Computers and Electronics,0.724636530637896,3.2631618794165046e-07,3.4
nauru,Food,0.06397516545174628,0.0,3.4
nauru,Goods,0.2258302192348448,4.840731789420276e-07,3.4
nauru,Motor Vehicles,0.30932015071744573,2.1447913030650442e-07,3.4
nauru,Services,0.06567749517561264,4.805355380335458e-07,3.4
nepal,Apparel,0.4225696647802063,0.000569622819959991,3.4
nepal,Computers and Electronics,0.724636530637896,1.8335004977406554e-07,3.4
nepal,Food,0.08895378181690045,0.0001521033118295396,3.4
nepal,Goods,0.26041122630630426,1.2944927579010124e-05,3.4
nepal,Motor Vehicles,0.30932015071744573,0.0,3.4
nepal,Services,0.06567749517561264,3.492816354282538e-05,3.4
netherlands,Apparel,0.4225696647802063,0.0015679593118863478,1.8
netherlands,Computers and Electronics,0.724636530637896,0.004385623067357303,1.8
netherlands,Food,0.08895378181690045,0.015397791297796561,1.8
netherlands,Goods,0.26041122630630426,0.021245527465319176,1.8
netherlands,Motor Vehicles,0.30932015071744573,0.003023365137307992,1.8
netherlands,Services,0.06567749517561264,0.0044203752239205096,1.8
new caledonia,Apparel,0.4225696647802063,5.751321735794371e-08,3.4
new caledonia,Computers and Electronics,0.724636530637896,3.952924978154909e-07,3.4
new caledonia,Food,0.08895378181690045,6.927005273264577e-08,3.4
new caledonia,Goods,0.2537111772250647,7.498928213805384e-07,3.4
new caledonia,Motor Vehicles,0.30932015071744573,1.617967099723749e-06,3.4
new caledonia,Services,0.06567749517561264,0.0,3.4
new zealand,Apparel,0.4225696647802063,0.00021461671994943125,1.1
new zealand,Computers and Electronics,0.724636530637896,0.0005545071506101681,1.1
new zealand,Food,0.08895378181690045,0.01794044519924687,1.1
new zealand,Goods,0.26041122630630426,0.0009016773072020943,1.1
new zealand,Motor Vehicles,0.30932015071744573,0.00019273294678650725,1.1
new zealand,Services,0.06567749517561264,0.00026186046067677704,1.1
nicaragua,Apparel,0.4225696647802063,0.01292368768981212,3.4
nicaragua,Computers and Electronics,0.724636530637896,4.006004412211792e-07,3.4
nicaragua,Food,0.08895378181690045,0.0069235163592495114,3.4
nicaragua,Goods,0.26041122630630426,2.854507174938546e-05,3.4
nicaragua,Motor Vehicles,0.30932015071744573,0.0015970052943878052,3.4
nicaragua,Services,0.06567749517561264,1.2350670656727842e-05,3.4
nics - newly industrialized countries,Apparel,0.4225696647802063,0.012468435245254032,3.4
nics - newly industrialized countries,Computers and Electronics,0.724636530637896,0.14806282191336112,3.4
nics - newly industrialized countries,Food,0.08895378181690045,0.02852646076411541,3.4
nics - newly industrialized countries,Goods,0.26041122630630426,0.07870502068113484,3.4
nics - newly industrialized countries,Motor Vehicles,0.30932015071744573,0.09484904235500366,3.4
nics - newly industrialized countries,Services,0.06567749517561264,0.040404342695554936,3.4
niger,Apparel,0.4225696647802063,2.1573738132187048e-07,3.4
niger,Computers and Electronics,0.724636530637896,1.9188028804177728e-06,3.4
niger,Food,0.08895378181690045,2.295766776769636e-06,3.4
niger,Goods,0.25973718341785934,2.087549595969891e-06,3.4
niger,Motor Vehicles,0.30932015071744573,2.3282032111110108e-06,3.4
niger,Services,0.06567749517561264,8.693959229505975e-06,3.4
nigeria,Apparel,0.4225696647802063,1.2442228796965735e-05,3.5
nigeria,Computers and Electronics,0.724636530637896,1.4627613850072582e-06,3.5
nigeria,Food,0.08895378181690045,0.0005323815540320367,3.5
nigeria,Goods,0.26041122630630426,0.0003462574282991005,3.5
nigeria,Motor Vehicles,0.30932015071744573,5.972830702373096e-07,3.5
nigeria,Services,0.06567749517561264,4.929240722384775e-05,3.5
niue,Apparel,0.4225696647802063,7.498274141631199e-08,3.4
niue,Computers and Electronics,0.724636530637896,7.225645302532438e-08,3.4
niue,Goods,0.1137404601094964,1.8932097987342773e-06,3.4
norfolk island,Apparel,0.24646743791269848,2.7025657881091594e-06,3.4
norfolk island,Computers and Electronics,0.724636530637896,1.2463299926403192e-07,3.4
norfolk island,Goods,0.08889606983464768,0.0,3.4
norfolk island,Motor Vehicles,0.30932015071744573,3.165649325766573e-07,3.4
norway,Apparel,0.4225696647802063,0.000124052578091279,3.4
norway,Computers and Electronics,0.724636530637896,0.0007643905478805881,3.4
norway,Food,0.08895378181690045,0.0008144395310489543,3.4
norway,Goods,0.26041122630630426,0.0023970760166199517,3.4
norway,Motor Vehicles,0.30932015071744573,0.00045258482863824907,3.4
norway,Services,0.06567749517561264,0.0002087734977718779,3.4
oecd - organization for economic co-operation and development,Apparel,0.4225696647802063,0.181468529992646,3.4
oecd - organization for economic co-operation and development,Computers and Electronics,0.724636530637896,0.3510625257941918,3.4
oecd - organization for economic co-operation and development,Food,0.08895378181690045,0.6993825125262324,3.4
oecd - organization for economic co-operation and development,Goods,0.26041122630630426,0.6470314627009329,3.4
oecd - organization for economic co-operation and development,Motor Vehicles,0.30932015071744573,0.9121013350901381,3.4
oecd - organization for economic co-operation and development,Services,0.06567749517561264,0.5068056122134941,3.4
oman,Apparel,0.4225696647802063,2.420540753992004e-07,3.4
oman,Computers and Electronics,0.724636530637896,1.241604678960021e-06,3.4
oman,Food,0.08895378181690045,2.3191732947044846e-05,3.4
oman,Goods,0.26041122630630426,0.0010737608956651289,3.4
oman,Motor Vehicles,0.30932015071744573,1.4284344038534693e-05,3.4
oman,Services,0.06567749517561264,2.076388127305445e-06,3.4
opec - organization of petroleum exporting countries,Apparel,0.4225696647802063,0.000980207529702076,3.4
opec - organization of petroleum exporting countries,Computers and Electronics,0.724636530637896,0.00020946928023425287,3.4
opec - organization of petroleum exporting countries,Food,0.08895378181690045,0.001791058864046515,3.4
opec - organization of petroleum exporting countries,Goods,0.26041122630630426,0.012420081884285434,3.4
opec - organization of petroleum exporting countries,Motor Vehicles,0.30932015071744573,0.00030155680820790774,3.4
opec - organization of petroleum exporting countries,Services,0.06567749517561264,0.003493969709368378,3.4
pacific rim countries,Apparel,0.4225696647802063,0.3478102445953256,3.4
pacific rim countries,Computers and Electronics,0.724636530637896,0.52003422537168,3.4
pacific rim countries,Food,0.08895378181690045,0.12990144560930988,3.4
pacific rim countries,Goods,0.26041122630630426,0.30493655567596,3.4
pacific rim countries,Motor Vehicles,0.30932015071744573,0.25452913755893575,3.4
pacific rim countries,Services,0.06567749517561264,0.45076451556077113,3.4
pakistan,Apparel,0.4225696647802063,0.025343049851783952,3.6
pakistan,Computers and Electronics,0.724636530637896,2.0605768047344708e-05,3.6
pakistan,Food,0.08895378181690045,0.0010710038072994034,3.6
pakistan,Goods,0.26041122630630426,0.0005564816726539304,3.6
pakistan,Motor Vehicles,0.30932015071744573,7.832491148286365e-06,3.6
pakistan,Services,0.06567749517561264,0.00015553909386130035,3.6
palau,Apparel,0.4225696647802063,3.6426800922615763e-08,3.4
palau,Computers and Electronics,0.724636530637896,7.630168645676883e-08,3.4
palau,Food,0.08895378181690045,0.0,3.4
palau,Goods,0.25973718341785934,3.190970177572036e-08,3.4
palau,Motor Vehicles,0.30932015071744573,0.0,3.4
palau,Services,0.06567749517561264,0.0,3.4
panama,Apparel,0.4225696647802063,9.532378047142507e-05,3.4
panama,Computers and Electronics,0.724636530637896,3.713173260840002e-05,3.4
panama,Food,0.08895378181690045,0.00048362925222945294,3.4
panama,Goods,0.26041122630630426,4.874311773337568e-05,3.4
panama,Motor Vehicles,0.30932015071744573,3.8667644193363184e-06,3.4
panama,Services,0.06567749517561264,2.4599964716651947e-05,3.4
papua new guinea,Apparel,0.4225696647802063,1.1029207467584515e-07,3.4
papua new guinea,Computers and Electronics,0.724636530637896,4.1610544152888887e-07,3.4
papua new guinea,Food,0.08895378181690045,0.00039368177977868384,3.4
papua new guinea,Goods,0.25973718341785934,1.586984918140464e-06,3.4
papua new guinea,Motor Vehicles,0.30932015071744573,8.138689858590529e-08,3.4
papua new guinea,Services,0.06567749517561264,1.410199062595177e-06,3.4
paraguay,Apparel,0.4225696647802063,0.00011164497095516477,3.4
paraguay,Computers and Electronics,0.724636530637896,1.4956125784915258e-06,3.4
paraguay,Food,0.08895378181690045,0.0007996666807384839,3.4
paraguay,Goods,0.26041122630630426,4.979849117223496e-05,3.4
paraguay,Motor Vehicles,0.30932015071744573,1.967541270397797e-05,3.4
paraguay,Services,0.06567749517561264,0.0,3.4
peru,Apparel,0.4225696647802063,0.00558370278314646,1.4
peru,Computers and Electronics,0.724636530637896,5.941031768078592e-06,1.4
peru,Food,0.08895378181690045,0.020533270017284607,1.4
peru,Goods,0.26041122630630426,0.0009545453100018984,1.4
peru,Motor Vehicles,0.30932015071744573,3.82811884922193e-05,1.4
peru,Services,0.06567749517561264,0.0003653239147916541,1.4
philippines,Apparel,0.4225696647802063,0.006685920946907628,2.9
philippines,Computers and Electronics,0.724636530637896,0.011072593263544027,2.9
philippines,Food,0.08895378181690045,0.006060581273207342,2.9
philippines,Goods,0.26041122630630426,0.0020354647739239434,2.9
philippines,Motor Vehicles,0.30932015071744573,0.002065563756708373,2.9
philippines,Services,0.06567749517561264,6.513664452636631e-05,2.9
pitcairn islands,Computers and Electronics,0.724636530637896,7.44770809110635e-09,3.4
pitcairn islands,Food,0.06397516545174628,0.0,3.4
pitcairn islands,Goods,0.16817653021070667,0.0,3.4
poland,Apparel,0.4225696647802063,0.0007642538754078735,3.4
poland,Computers and Electronics,0.724636530637896,0.003719585749946937,3.4
poland,Food,0.08895378181690045,0.005454668878449259,3.4
poland,Goods,0.26041122630630426,0.0042697640436476295,3.4
poland,Motor Vehicles,0.30932015071744573,0.00486480580823624,3.4
poland,Services,0.06567749517561264,0.0024495260664252603,3.4
portugal,Apparel,0.4225696647802063,0.0059471222839678995,3.4
portugal,Computers and Electronics,0.724636530637896,0.000785911967266645,3.4
portugal,Food,0.08895378181690045,0.0014067835286219886,3.4
portugal,Goods,0.26041122630630426,0.0038426140003809854,3.4
portugal,Motor Vehicles,0.30932015071744573,0.00024925584808297563,3.4
portugal,Services,0.06567749517561264,0.00033588038217366835,3.4
qatar,Apparel,0.4225696647802063,3.8546022141657035e-07,3.4
qatar,Computers and Electronics,0.724636530637896,5.5201927192078336e-06,3.4
qatar,Food,0.08895378181690045,4.523429554754573e-08,3.4
qatar,Goods,0.26041122630630426,0.0014368964207338256,3.4
qatar,Motor Vehicles,0.30932015071744573,1.600756445556474e-06,3.4
qatar,Services,0.06567749517561264,5.597698110259326e-06,3.4
reunion,Apparel,0.4225696647802063,7.838275249534794e-07,3.4
reunion,Computers and Electronics,0.724636530637896,1.38371449657036e-07,3.4
reunion,Food,0.08895378181690045,2.111793555498393e-07,3.4
reunion,Goods,0.2385196819246153,7.305262238842075e-07,3.4
reunion,Motor Vehicles,0.30932015071744573,6.575685748100858e-08,3.4
reunion,Services,0.06567749517561264,1.6037044771482643e-06,3.4
romania,Apparel,0.4225696647802063,0.002350738301723417,3.4
romania,Computers and Electronics,0.724636530637896,0.001189647445736455,3.4
romania,Food,0.08895378181690045,0.0002607974389749723,3.4
romania,Goods,0.26041122630630426,0.0011841326205423886,3.4
romania,Motor Vehicles,0.30932015071744573,0.0010213139834513415,3.4
romania,Services,0.06567749517561264,0.00035783897180871106,3.4
russia,Apparel,0.4225696647802063,2.1854414270426873e-05,5.3
russia,Computers and Electronics,0.724636530637896,2.6875062940418833e-05,5.3
russia,Food,0.08895378181690045,0.0007533881274585865,5.3
russia,Goods,0.26041122630630426,0.002537257332035619,5.3
russia,Motor Vehicles,0.30932015071744573,0.00026435110322271284,5.3
russia,Services,0.06567749517561264,4.378177782581745e-05,5.3
rwanda,Apparel,0.4225696647802063,6.908819867707165e-06,3.4
rwanda,Computers and Electronics,0.724636530637896,3.289203976750662e-07,3.4
rwanda,Food,0.08895378181690045,0.0001329946591795242,3.4
rwanda,Goods,0.26041122630630426,6.534921182287379e-06,3.4
rwanda,Motor Vehicles,0.30932015071744573,1.8936960343493082e-07,3.4
rwanda,Services,0.06567749517561264,3.012158675770916e-06,3.4
samoa,Apparel,0.4225696647802063,4.323277409191117e-07,3.4
samoa,Computers and Electronics,0.724636530637896,2.1040107103838294e-06,3.4
samoa,Food,0.08895378181690045,2.3894041329020744e-05,3.4
samoa,Goods,0.25973718341785934,8.877687220152204e-07,3.4
samoa,Motor Vehicles,0.30932015071744573,0.0,3.4
samoa,Services,0.06567749517561264,1.439861750128112e-06,3.4
san marino,Apparel,0.24646743791269848,3.961700579484927e-06,3.4
san marino,Computers and Electronics,0.724636530637896,3.1041516529390697e-07,3.4
san marino,Food,0.06397516545174628,2.665142575764444e-06,3.4
san marino,Goods,0.2385196819246153,1.4255951227059297e-05,3.4
san marino,Motor Vehicles,0.30932015071744573,5.925621940881374e-08,3.4
san marino,Services,0.06567749517561264,1.4991522279145314e-05,3.4
sao tome and principe,Apparel,0.4225696647802063,1.6676055895232703e-08,3.4
sao tome and principe,Computers and Electronics,0.724636530637896,5.220818490880837e-07,3.4
sao tome and principe,Food,0.08895378181690045,2.481975382567819e-07,3.4
sao tome and principe,Goods,0.2258302192348448,3.53516637983274e-07,3.4
sao tome and principe,Motor Vehicles,0.30932015071744573,1.3026138307413285e-06,3.4
sao tome and principe,Services,0.06567749517561264,0.0,3.4
saudi arabia,Apparel,0.4225696647802063,0.0004953244183854446,3.4
saudi arabia,Computers and Electronics,0.724636530637896,1.4452140705375943e-05,3.4
saudi arabia,Food,0.08895378181690045,4.627540439688594e-05,3.4
saudi arabia,Goods,0.26041122630630426,0.004491563371975999,3.4
saudi arabia,Motor Vehicles,0.30932015071744573,2.9187695143547315e-05,3.4
saudi arabia,Services,0.06567749517561264,0.00016531033210744362,3.4
senegal,Apparel,0.4225696647802063,1.4142207887544936e-05,3.4
senegal,Computers and Electronics,0.724636530637896,6.643285121143506e-07,3.4
senegal,Food,0.08895378181690045,0.00044531927519492307,3.4
senegal,Goods,0.25973718341785934,4.00807542667796e-05,3.4
senegal,Motor Vehicles,0.30932015071744573,1.6220800477720064e-06,3.4
senegal,Services,0.06567749517561264,1.5132158315330875e-05,3.4
serbia,Apparel,0.4225696647802063,0.00010162911490319008,3.4
serbia,Computers and Electronics,0.724636530637896,7.317409691622902e-05,3.4
serbia,Food,0.08895378181690045,0.0005252830797196984,3.4
serbia,Goods,0.26041122630630426,0.0003595504884258878,3.4
serbia,Motor Vehicles,0.30932015071744573,0.00020831430542834348,3.4
serbia,Services,0.06567749517561264,3.706091077644341e-05,3.4
seychelles,Apparel,0.4225696647802063,3.2169844227393394e-07,3.4
seychelles,Computers and Electronics,0.724636530637896,3.215784337689951e-07,3.4
seychelles,Food,0.08895378181690045,1.2735243578959774e-07,3.4
seychelles,Goods,0.25973718341785934,1.842582296698284e-06,3.4
seychelles,Motor Vehicles,0.30932015071744573,5.030248663423826e-07,3.4
sierra leone,Apparel,0.4225696647802063,9.141017728709554e-07,3.4
sierra leone,Computers and Electronics,0.724636530637896,2.268766370914843e-06,3.4
sierra leone,Food,0.08895378181690045,1.9851531111747074e-05,3.4
sierra leone,Goods,0.26041122630630426,1.1537545492314815e-05,3.4
sierra leone,Motor Vehicles,0.30932015071744573,1.2768921831612479e-06,3.4
sierra leone,Services,0.06567749517561264,0.0,3.4
singapore,Apparel,0.4225696647802063,7.472495022234394e-05,3.4
singapore,Computers and Electronics,0.724636530637896,0.01202806806968194,3.4
singapore,Food,0.08895378181690045,0.01696813671395966,3.4
singapore,Goods,0.26041122630630426,0.02126107333018593,3.4
singapore,Motor Vehicles,0.30932015071744573,0.002240017804357589,3.4
singapore,Services,0.06567749517561264,0.0044322544323318605,3.4
sint maarten,Apparel,0.4225696647802063,1.0367983998304867e-07,3.4
sint maarten,Computers and Electronics,0.724636530637896,7.418265592527922e-08,3.4
sint maarten,Food,0.08895378181690045,1.2823476785527927e-06,3.4
sint maarten,Goods,0.26041122630630426,8.361884148954164e-07,3.4
sint maarten,Motor Vehicles,0.30932015071744573,7.105631347794781e-08,3.4
sint maarten,Services,0.06567749517561264,0.0,3.4
slovakia,Apparel,0.4225696647802063,0.00038647944449658733,3.4
slovakia,Computers and Electronics,0.724636530637896,0.00042428672191256907,3.4
slovakia,Food,0.08895378181690045,6.655409814705742e-05,3.4
slovakia,Goods,0.26041122630630426,0.0009513394258295757,3.4
slovakia,Motor Vehicles,0.30932015071744573,0.01404976249940395,3.4
slovakia,Services,0.06567749517561264,0.001018983111315216,3.4
slovenia,Apparel,0.4225696647802063,0.0001707070447797838,3.4
slovenia,Computers and Electronics,0.724636530637896,0.0001949493512860232,3.4
slovenia,Food,0.08895378181690045,0.00020703466784030659,3.4
slovenia,Goods,0.26041122630630426,0.003078704570000623,3.4
slovenia,Motor Vehicles,0.30932015071744573,0.00024019970038643396,3.4
slovenia,Services,0.06567749517561264,0.001233231992232879,3.4
solomon islands,Apparel,0.4225696647802063,1.4427896099681901e-08,3.4
solomon islands,Computers and Electronics,0.724636530637896,5.129629681903427e-09,3.4
solomon islands,Food,0.08895378181690045,1.480136221022983e-06,3.4
solomon islands,Goods,0.2325302683160844,3.4538628176227307e-07,3.4
solomon islands,Motor Vehicles,0.30932015071744573,7.009201373166931e-08,3.4
somalia,Apparel,0.4225696647802063,0.0,3.4
somalia,Computers and Electronics,0.724636530637896,1.575795698563704e-07,3.4
somalia,Food,0.06397516545174628,1.257258711350192e-06,3.4
somalia,Goods,0.26041122630630426,1.061603746031819e-06,3.4
somalia,Motor Vehicles,0.30932015071744573,0.0,3.4
somalia,Services,0.06567749517561264,7.773368997601477e-07,3.4
south africa,Apparel,0.4225696647802063,0.00029061375171867944,3.4
south africa,Computers and Electronics,0.724636530637896,0.0001664630019957613,3.4
south africa,Food,0.08895378181690045,0.00260349688230114,3.4
south africa,Goods,0.26041122630630426,0.0024346932136331636,3.4
south africa,Motor Vehicles,0.30932015071744573,0.004544791447592613,3.4
south africa,Services,0.06567749517561264,0.0004646520412916455,3.4
south sudan,Apparel,0.4225696647802063,2.6058816924310896e-08,3.4
south sudan,Computers and Electronics,0.724636530637896,1.3647220115718818e-08,3.4
south sudan,Food,0.08895378181690045,4.4190220514890925e-07,3.4
south sudan,Goods,0.23249367573182067,1.1548590801832105e-07,3.4
south sudan,Motor Vehicles,0.30932015071744573,0.0,3.4
south sudan,Services,0.06567749517561264,0.0,3.4
spain,Apparel,0.4225696647802063,0.003696993325252176,3.4
spain,Computers and Electronics,0.724636530637896,0.0027126763729908563,3.4
spain,Food,0.08895378181690045,0.01564398599062593,3.4
spain,Goods,0.26041122630630426,0.01120289338657472,3.4
spain,Motor Vehicles,0.30932015071744573,0.004512962017656971,3.4
spain,Services,0.06567749517561264,0.006674098064427264,3.4
sri lanka,Apparel,0.4225696647802063,0.011139991545419382,3.4
sri lanka,Computers and Electronics,0.724636530637896,5.2753010051340587e-05,3.4
sri lanka,Food,0.08895378181690045,0.0009690970921117524,3.4
sri lanka,Goods,0.26041122630630426,0.000751344723933572,3.4
sri lanka,Motor Vehicles,0.30932015071744573,3.068468245488524e-05,3.4
sri lanka,Services,0.06567749517561264,0.000210024041780987,3.4
st helena,Apparel,0.4225696647802063,1.327273869885036e-07,3.4
st helena,Computers and Electronics,0.724636530637896,2.841201112818216e-07,3.4
st helena,Goods,0.2258302192348448,3.860343554545001e-08,3.4
st kitts and nevis,Apparel,0.4225696647802063,1.0352511369123725e-06,3.4
st kitts and nevis,Computers and Electronics,0.724636530637896,1.7574100923124175e-05,3.4
st kitts and nevis,Food,0.08895378181690045,7.241216510832548e-06,3.4
st kitts and nevis,Goods,0.26041122630630426,6.319980219100534e-07,3.4
st kitts and nevis,Motor Vehicles,0.30932015071744573,1.4768460244634833e-08,3.4
st kitts and nevis,Services,0.06567749517561264,0.0,3.4
st lucia,Apparel,0.4225696647802063,0.0,3.4
st lucia,Computers and Electronics,0.724636530637896,6.633187588180342e-07,3.4
st lucia,Food,0.08895378181690045,1.0503582901724734e-05,3.4
st lucia,Goods,0.26041122630630426,6.00638870931788e-07,3.4
st lucia,Motor Vehicles,0.30932015071744573,2.095729409017431e-06,3.4
st lucia,Services,0.06567749517561264,0.0,3.4
st pierre and miquelon,Computers and Electronics,0.724636530637896,0.0,3.4
st pierre and miquelon,Goods,0.07300652786018182,4.827885604146328e-08,3.4
st pierre and miquelon,Motor Vehicles,0.30932015071744573,0.0,3.4
st vincent and the grenadines,Apparel,0.4225696647802063,1.1006725869629007e-07,3.4
st vincent and the grenadines,Computers and Electronics,0.724636530637896,0.0,3.4
st vincent and the grenadines,Food,0.08895378181690045,1.1807720205894692e-06,3.4
st vincent and the grenadines,Goods,0.26041122630630426,1.4400703451543e-07,3.4
st vincent and the grenadines,Motor Vehicles,0.30932015071744573,1.519820252286764e-08,3.4
st vincent and the grenadines,Services,0.06567749517561264,0.0,3.4
sudan,Computers and Electronics,0.724636530637896,0.0,3.4
sudan,Food,0.08895378181690045,3.447881812546197e-06,3.4
sudan,Goods,0.2331677186202656,1.0501289327442587e-05,3.4
sudan,Motor Vehicles,0.30932015071744573,0.0,3.4
suriname,Apparel,0.4225696647802063,3.094261346841037e-07,3.4
suriname,Computers and Electronics,0.724636530637896,5.195045937547749e-07,3.4
suriname,Food,0.08895378181690045,1.6078180536190744e-05,3.4
suriname,Goods,0.25973718341785934,8.328492408920647e-06,3.4
suriname,Motor Vehicles,0.30932015071744573,4.995355686735118e-06,3.4
suriname,Services,0.06567749517561264,1.56112979621864e-06,3.4
"svalbard, jan mayen island",Apparel,0.17610222686750782,0.0,3.4
"svalbard, jan mayen island",Computers and Electronics,0.724636530637896,0.0,3.4
"svalbard, jan mayen island",Goods,0.07928046037605899,9.163797532721831e-09,3.4
"svalbard, jan mayen island",Motor Vehicles,0.30932015071744573,0.0,3.4
sweden,Apparel,0.4225696647802063,0.00027901798153367736,1.8
sweden,Computers and Electronics,0.724636530637896,0.0023355586486846283,1.8
sweden,Food,0.08895378181690045,0.001152104525170468,1.8
sweden,Goods,0.26041122630630426,0.009393079054929582,1.8
sweden,Motor Vehicles,0.30932015071744573,0.009733607282612248,1.8
sweden,Services,0.06567749517561264,0.001483690813767585,1.8
switzerland,Apparel,0.4225696647802063,0.0008731780903172892,1.6
switzerland,Computers and Electronics,0.724636530637896,0.017473968608943197,1.6
switzerland,Food,0.08895378181690045,0.009708944084404182,1.6
